#{"t_start": 1679479579.2301593, "env_id": "FrozenLake-v1"}
r,l,t 
0.0,7,1268.979256
0.0,7,1268.991267
0.0,3,1268.996272
0.0,5,1269.004279
0.0,10,1269.021295
0.0,6,1269.031304
0.0,3,1269.036308
0.0,3,1269.042314
0.0,4,1269.048319
0.0,4,1269.055326
0.0,3,1269.06033
0.0,14,1269.084352
0.0,6,1269.094361
0.0,8,1269.108374
0.0,8,1269.121386
0.0,5,1269.130394
1.0,9,1269.146409
0.0,3,1269.152414
0.0,2,1269.155417
1.0,7,1269.167427
0.0,4,1269.174434
0.0,3,1269.179438
0.0,3,1269.184443
1.0,8,1269.198456
0.0,4,1269.205462
0.0,8,1269.219475
0.0,9,1269.234489
0.0,10,1269.251504
0.0,7,1269.263515
0.0,3,1269.26952
0.0,3,1269.274525
0.0,6,1269.284534
0.0,12,1269.305553
0.0,2,1269.308556
0.0,6,1269.318565
0.0,5,1269.327573
0.0,2,1269.331577
0.0,4,1269.338583
0.0,5,1269.346591
0.0,3,1269.351595
0.0,5,1269.360603
0.0,2,1269.364607
0.0,7,1269.376618
0.0,3,1269.381623
0.0,2,1269.385626
0.0,5,1269.393633
0.0,5,1269.402641
0.0,6,1269.412651
0.0,7,1269.424661
0.0,2,1269.428665
0.0,13,1269.450686
0.0,3,1269.490721
0.0,2,1269.493724
0.0,2,1269.497728
0.0,5,1269.505735
1.0,10,1269.523751
0.0,9,1269.538765
0.0,2,1269.542769
0.0,5,1269.550776
0.0,5,1269.559784
0.0,4,1269.566791
0.0,2,1269.569793
0.0,4,1269.5768
0.0,2,1269.580803
0.0,11,1269.599821
0.0,6,1269.61083
0.0,11,1269.62985
0.0,4,1269.636854
0.0,7,1269.649866
0.0,4,1269.656873
0.0,3,1269.662878
0.0,6,1269.672887
0.0,5,1269.681895
0.0,7,1269.693906
0.0,3,1269.698911
0.0,3,1269.704916
0.0,9,1269.71993
0.0,4,1269.726936
0.0,3,1269.731941
0.0,4,1269.738947
0.0,4,1269.745954
0.0,5,1269.754962
0.0,4,1269.761968
0.0,3,1269.766973
0.0,5,1269.775981
0.0,3,1269.780985
0.0,5,1269.789994
0.0,5,1269.799002
0.0,2,1269.802005
0.0,4,1269.809011
0.0,2,1269.813015
0.0,5,1269.822023
0.0,5,1269.83003
0.0,4,1269.837036
0.0,4,1269.844043
0.0,6,1269.855053
1.0,33,1269.912105
1.0,15,1269.938128
0.0,2,1269.942132
0.0,3,1269.947137
0.0,9,1269.963151
0.0,4,1269.970157
0.0,4,1269.977164
0.0,9,1269.992177
0.0,9,1270.008192
0.0,3,1270.014197
0.0,6,1270.024206
0.0,5,1270.033215
0.0,2,1270.036217
0.0,6,1270.047227
0.0,5,1270.055235
0.0,4,1270.063242
0.0,6,1270.073251
0.0,7,1270.085262
0.0,6,1270.096272
0.0,7,1270.108283
0.0,3,1270.113287
0.0,3,1270.119293
0.0,12,1270.140312
0.0,6,1270.150321
0.0,12,1270.172341
0.0,3,1270.178347
0.0,6,1270.188356
0.0,7,1270.201368
0.0,5,1270.209375
0.0,3,1270.21538
0.0,3,1270.220385
0.0,9,1270.2364
0.0,3,1270.241404
0.0,6,1270.252414
0.0,4,1270.25942
0.0,4,1270.266427
0.0,3,1270.271431
0.0,3,1270.276436
0.0,2,1270.28044
0.0,3,1270.285444
1.0,13,1270.308465
0.0,3,1270.31347
0.0,3,1270.319475
0.0,8,1270.333488
0.0,10,1270.350503
0.0,4,1270.357509
0.0,3,1270.362514
0.0,3,1270.402552
0.0,7,1270.414563
0.0,6,1270.424572
0.0,2,1270.428575
0.0,6,1270.438585
0.0,4,1270.44559
0.0,5,1270.454599
0.0,2,1270.458603
0.0,2,1270.461605
0.0,5,1270.470613
0.0,7,1270.482625
0.0,2,1270.485627
0.0,3,1270.491633
0.0,29,1272.021205
0.0,4,1272.028212
0.0,7,1272.039222
0.0,5,1272.047229
0.0,2,1272.051233
0.0,3,1272.056237
0.0,2,1272.05924
0.0,2,1272.062243
0.0,7,1272.073253
0.0,5,1272.082261
0.0,5,1272.090268
0.0,5,1272.098275
0.0,4,1272.104281
0.0,11,1272.122298
0.0,2,1272.126301
0.0,2,1272.129304
0.0,2,1272.132307
0.0,4,1272.139313
0.0,9,1272.153326
0.0,4,1272.160332
0.0,3,1272.165336
0.0,10,1272.181351
0.0,2,1272.184354
0.0,7,1272.196365
0.0,2,1272.199368
0.0,3,1272.204372
1.0,9,1272.219386
0.0,2,1272.223389
0.0,3,1272.228394
0.0,6,1272.238403
0.0,2,1272.241405
0.0,6,1272.251415
0.0,2,1272.254417
0.0,4,1272.261424
0.0,6,1272.271433
0.0,6,1272.281442
0.0,3,1272.286447
0.0,6,1272.295455
0.0,13,1272.316474
0.0,4,1272.32348
0.0,3,1272.328485
0.0,5,1272.336492
0.0,7,1272.347502
0.0,10,1272.364518
0.0,3,1272.369522
0.0,3,1272.374527
0.0,6,1272.384536
0.0,7,1272.395546
0.0,3,1272.40055
0.0,6,1272.41056
0.0,13,1272.431579
0.0,8,1272.44459
0.0,4,1272.451597
0.0,4,1272.458603
0.0,2,1272.461606
0.0,3,1272.46661
0.0,4,1272.473617
0.0,13,1272.494636
0.0,6,1272.504645
0.0,11,1272.522661
0.0,6,1272.53267
0.0,2,1272.535673
0.0,3,1272.540678
0.0,6,1272.550687
0.0,2,1272.55369
0.0,6,1272.563699
1.0,11,1272.581715
0.0,5,1272.590724
0.0,3,1272.595728
0.0,6,1272.604736
0.0,4,1272.611742
0.0,3,1272.616747
0.0,4,1272.623753
0.0,2,1272.626756
0.0,11,1272.644773
0.0,5,1272.65278
0.0,3,1272.657784
0.0,7,1272.669796
0.0,4,1272.675801
0.0,4,1272.682807
0.0,4,1272.688813
0.0,5,1272.69782
0.0,4,1272.703826
0.0,2,1272.70783
0.0,4,1272.749868
0.0,2,1272.753871
0.0,5,1272.761879
0.0,4,1272.768885
0.0,3,1272.774891
0.0,5,1272.782898
0.0,7,1272.79591
0.0,7,1272.807921
1.0,6,1272.81793
0.0,2,1272.821934
0.0,2,1272.824936
0.0,3,1272.829941
0.0,14,1272.854964
0.0,3,1272.859968
0.0,10,1272.876984
0.0,4,1272.88399
0.0,4,1272.890996
0.0,4,1272.898003
0.0,4,1272.905009
0.0,6,1272.915018
0.0,3,1272.921024
0.0,3,1272.926028
0.0,2,1272.929031
0.0,6,1272.940041
0.0,9,1272.955055
1.0,13,1272.978076
0.0,9,1272.99409
0.0,2,1272.997093
0.0,13,1273.020114
0.0,2,1273.023117
0.0,2,1273.02712
0.0,3,1273.032125
0.0,5,1273.041133
0.0,2,1273.044136
0.0,5,1273.053144
0.0,3,1273.058148
0.0,7,1273.070159
0.0,5,1273.079167
0.0,7,1273.091179
0.0,7,1273.103189
0.0,2,1273.107193
0.0,12,1273.128212
0.0,4,1273.135218
0.0,5,1273.143226
0.0,6,1273.154236
0.0,11,1273.173253
0.0,12,1273.194272
0.0,10,1273.211288
1.0,10,1273.229304
0.0,5,1273.238312
0.0,4,1273.245318
0.0,8,1273.259331
0.0,2,1273.263335
0.0,15,1273.289358
0.0,4,1273.296365
0.0,8,1273.310378
0.0,2,1273.31338
0.0,3,1273.319386
1.0,11,1273.338403
0.0,2,1273.341406
0.0,2,1273.34541
0.0,13,1273.36843
0.0,3,1273.373435
0.0,3,1273.378439
0.0,7,1273.39045
0.0,11,1273.409468
0.0,7,1273.422479
0.0,3,1273.427484
0.0,4,1273.434491
0.0,4,1273.441497
0.0,2,1273.445501
0.0,3,1273.450505
0.0,10,1273.46752
0.0,3,1273.473526
0.0,6,1273.483535
0.0,9,1273.49955
0.0,5,1273.508558
0.0,6,1273.518567
0.0,4,1273.525573
0.0,3,1273.530578
0.0,2,1273.534581
0.0,3,1273.539586
0.0,3,1273.545592
1.0,25,1273.589632
0.0,2,1273.592634
0.0,2,1273.596638
0.0,3,1273.601643
0.0,3,1273.606647
0.0,5,1273.615655
0.0,4,1273.658694
0.0,3,1273.663699
0.0,8,1273.677712
0.0,4,1273.684718
0.0,3,1273.689723
0.0,12,1273.710742
0.0,4,1273.717748
0.0,5,1273.726756
0.0,2,1273.73076
0.0,2,1273.734764
0.0,4,1273.742771
0.0,2,1273.745774
0.0,4,1273.753781
0.0,6,1273.764791
1.0,8,1273.778804
0.0,3,1273.783808
1.0,8,1273.797821
0.0,3,1273.802825
0.0,5,1273.811834
0.0,3,1273.816838
0.0,2,1273.820842
0.0,4,1273.827848
0.0,6,1273.837857
0.0,3,1273.843863
0.0,18,1273.874891
0.0,3,1273.880897
0.0,6,1273.890905
1.0,14,1273.915928
0.0,12,1273.936947
0.0,6,1273.946957
0.0,4,1273.953963
1.0,8,1273.968976
1.0,6,1273.978986
0.0,3,1273.984991
1.0,17,1274.014018
0.0,3,1274.019022
0.0,2,1274.023026
0.0,2,1274.026028
0.0,2,1274.030032
0.0,2,1274.034036
0.0,2,1274.037038
0.0,4,1274.044045
0.0,12,1274.065064
0.0,9,1274.081079
0.0,8,1274.095091
0.0,2,1274.099095
0.0,6,1274.109104
0.0,6,1274.120114
0.0,2,1274.123117
0.0,3,1274.129122
0.0,3,1274.134127
0.0,4,1274.141133
0.0,7,1274.153144
0.0,4,1274.160151
0.0,2,1274.164154
0.0,2,1274.167157
0.0,18,1274.199186
0.0,3,1274.20419
0.0,4,1274.211197
0.0,3,1274.216201
0.0,5,1274.22521
0.0,26,1274.272252
0.0,11,1274.29127
0.0,10,1274.309286
0.0,5,1274.318294
1.0,10,1274.336311
0.0,2,1274.339313
0.0,2,1274.343317
0.0,7,1274.355328
0.0,3,1274.360332
0.0,4,1274.367339
0.0,5,1274.376347
0.0,5,1274.385355
0.0,7,1274.397366
0.0,18,1274.429395
0.0,8,1274.443408
0.0,2,1274.447412
1.0,8,1274.461424
0.0,10,1274.47844
0.0,3,1274.484446
0.0,3,1274.48945
0.0,2,1274.493454
0.0,3,1274.498458
0.0,3,1274.503463
0.0,4,1274.510469
0.0,2,1274.514472
0.0,5,1274.523481
0.0,3,1274.528485
0.0,6,1274.573526
0.0,10,1274.591543
0.0,10,1274.609559
0.0,3,1274.614564
0.0,2,1274.618567
0.0,7,1274.630578
0.0,3,1274.635583
0.0,6,1274.646593
0.0,6,1274.657603
0.0,6,1274.667612
0.0,2,1274.671615
0.0,5,1274.680624
0.0,3,1274.685628
0.0,4,1274.692634
0.0,3,1274.697639
0.0,3,1274.703645
0.0,5,1274.711652
0.0,8,1274.726665
0.0,7,1274.738677
0.0,2,1274.741679
0.0,8,1274.756693
0.0,3,1274.761697
0.0,2,1274.766702
0.0,4,1274.773708
0.0,3,1274.778713
0.0,2,1274.782717
0.0,17,1274.812744
0.0,5,1274.820751
0.0,2,1274.824755
0.0,2,1274.828758
0.0,11,1274.847775
0.0,5,1274.856784
0.0,3,1274.861788
0.0,7,1274.873799
0.0,6,1274.884809
1.0,14,1274.908831
0.0,2,1274.912835
0.0,2,1274.916838
0.0,6,1274.926847
0.0,2,1274.930851
0.0,6,1274.94086
0.0,7,1274.953872
0.0,6,1274.963881
0.0,2,1274.967885
0.0,11,1274.986902
0.0,9,1275.002917
0.0,3,1275.007921
0.0,4,1275.015929
0.0,7,1275.02794
0.0,8,1275.041952
0.0,4,1275.048959
0.0,6,1275.059968
0.0,8,1275.073981
0.0,8,1275.087994
0.0,3,1275.092999
0.0,8,1275.107011
0.0,4,1275.114018
0.0,4,1275.121024
1.0,8,1275.135037
0.0,3,1275.141042
0.0,3,1275.146047
0.0,14,1275.17107
0.0,5,1275.180078
0.0,3,1275.185082
0.0,8,1275.199095
0.0,3,1275.2041
0.0,2,1275.208103
0.0,6,1275.218112
0.0,9,1275.234127
0.0,3,1275.240132
0.0,2,1275.243135
0.0,6,1275.254145
0.0,2,1275.257148
0.0,3,1275.263153
0.0,5,1275.272162
0.0,11,1275.29218
0.0,5,1275.301188
0.0,12,1275.323208
0.0,5,1275.331215
0.0,2,1275.335219
0.0,3,1275.340223
0.0,3,1275.346229
0.0,3,1275.351234
0.0,4,1275.35824
0.0,4,1275.365246
0.0,3,1275.371252
0.0,2,1275.374254
0.0,2,1275.378258
0.0,2,1275.381261
0.0,3,1275.387266
0.0,2,1275.390269
0.0,5,1275.399277
0.0,13,1275.422298
0.0,9,1275.438313
0.0,7,1275.450324
0.0,3,1275.456329
0.0,4,1275.497367
0.0,8,1275.51238
0.0,7,1275.524391
0.0,2,1275.528395
0.0,3,1275.5344
0.0,3,1275.539405
0.0,2,1275.543409
0.0,2,1275.547412
0.0,8,1275.561425
0.0,4,1275.569432
0.0,5,1275.578441
0.0,4,1275.585446
0.0,2,1275.589451
0.0,5,1275.598459
0.0,2,1275.602463
0.0,9,1275.618477
0.0,5,1275.628486
0.0,3,1275.633491
0.0,3,1275.639496
0.0,3,1275.6445
0.0,3,1275.650506
0.0,2,1275.653509
0.0,3,1275.659514
0.0,4,1275.666521
0.0,6,1275.677531
0.0,4,1275.684537
0.0,6,1275.695547
0.0,4,1275.702554
0.0,5,1277.212337
1.0,11,1277.231354
0.0,3,1277.236359
0.0,2,1277.239362
0.0,2,1277.243365
0.0,2,1277.246368
1.0,27,1277.291409
0.0,5,1277.299416
0.0,3,1277.304421
0.0,15,1277.330444
0.0,2,1277.334448
0.0,3,1277.339453
0.0,7,1277.350462
0.0,3,1277.355467
0.0,5,1277.364475
0.0,2,1277.367478
0.0,3,1277.372483
0.0,2,1277.375485
0.0,8,1277.389498
0.0,9,1277.404512
0.0,4,1277.410517
0.0,14,1277.433538
1.0,9,1277.448552
0.0,7,1277.460563
0.0,2,1277.463565
0.0,5,1277.471573
0.0,2,1277.475576
0.0,4,1277.481582
0.0,2,1277.485585
0.0,5,1277.493593
0.0,3,1277.498597
1.0,10,1277.514612
0.0,6,1277.524621
0.0,6,1277.53463
0.0,2,1277.537633
0.0,4,1277.544639
0.0,15,1277.569662
0.0,3,1277.574667
0.0,3,1277.579671
0.0,4,1277.586677
0.0,4,1277.592683
0.0,6,1277.602692
0.0,5,1277.6117
1.0,40,1277.67776
1.0,16,1277.704785
0.0,6,1277.714794
0.0,8,1277.727806
0.0,4,1277.734812
0.0,3,1277.739816
0.0,3,1277.744821
0.0,3,1277.749826
0.0,6,1277.759835
0.0,3,1277.764839
0.0,2,1277.768843
0.0,6,1277.778852
0.0,3,1277.783857
0.0,2,1277.786859
0.0,3,1277.791864
0.0,9,1277.80688
0.0,2,1277.810884
0.0,5,1277.818892
0.0,5,1277.826899
0.0,2,1277.830902
0.0,4,1277.836907
0.0,2,1277.840911
0.0,4,1277.847918
1.0,18,1277.912977
0.0,3,1277.917981
1.0,16,1277.946007
0.0,11,1277.965024
0.0,4,1277.97203
0.0,4,1277.979037
0.0,4,1277.987044
0.0,2,1277.990047
0.0,3,1277.995051
0.0,3,1278.001057
0.0,2,1278.00406
0.0,6,1278.015069
1.0,9,1278.031084
0.0,3,1278.036089
0.0,5,1278.045097
0.0,2,1278.0481
0.0,3,1278.054105
0.0,2,1278.057108
0.0,3,1278.062112
0.0,15,1278.089137
0.0,4,1278.096143
0.0,7,1278.108154
0.0,8,1278.122167
0.0,3,1278.128172
0.0,3,1278.133177
0.0,2,1278.137181
0.0,2,1278.140183
0.0,5,1278.149192
0.0,25,1278.193231
0.0,3,1278.198236
0.0,5,1278.207244
0.0,2,1278.211248
0.0,4,1278.218254
0.0,7,1278.230265
0.0,4,1278.237272
0.0,4,1278.244278
0.0,3,1278.250283
0.0,13,1278.272303
0.0,3,1278.278309
0.0,4,1278.285318
0.0,8,1278.299332
0.0,6,1278.30934
0.0,5,1278.318349
0.0,4,1278.325355
0.0,5,1278.334363
0.0,3,1278.339368
0.0,10,1278.358385
0.0,2,1278.361387
0.0,2,1278.365391
0.0,12,1278.38641
0.0,5,1278.394418
0.0,5,1278.403426
0.0,4,1278.410432
0.0,2,1278.414436
0.0,4,1278.421443
1.0,16,1278.448467
0.0,3,1278.453471
0.0,6,1278.464481
0.0,3,1278.469486
1.0,12,1278.490505
0.0,4,1278.497512
0.0,5,1278.50652
0.0,4,1278.513526
0.0,2,1278.516529
0.0,3,1278.521533
0.0,4,1278.529541
0.0,5,1278.537548
0.0,8,1278.551561
0.0,6,1278.562571
0.0,7,1278.574582
0.0,2,1278.578585
0.0,5,1278.587593
0.0,6,1278.597602
0.0,7,1278.610614
0.0,2,1278.613617
0.0,7,1278.625628
0.0,4,1278.632634
0.0,3,1278.63864
0.0,2,1278.641643
0.0,11,1278.661661
0.0,2,1278.664663
0.0,11,1278.683681
0.0,4,1278.690687
0.0,2,1278.694691
0.0,3,1278.699696
0.0,3,1278.7047
0.0,3,1278.710706
0.0,3,1278.71571
0.0,13,1278.738731
0.0,3,1278.743735
0.0,9,1278.75975
0.0,4,1278.800787
0.0,6,1278.811797
0.0,3,1278.817803
0.0,5,1278.826811
0.0,4,1278.833817
0.0,10,1278.851834
0.0,3,1278.856838
0.0,7,1278.870851
0.0,2,1278.873853
0.0,7,1278.886865
0.0,4,1278.893872
0.0,4,1278.900878
0.0,8,1278.914891
0.0,7,1278.927902
0.0,4,1278.934909
0.0,3,1278.939914
0.0,3,1278.944918
0.0,9,1278.960933
0.0,2,1278.964936
0.0,6,1278.974945
0.0,6,1278.985955
0.0,4,1278.992962
0.0,9,1279.008976
0.0,4,1279.015983
0.0,3,1279.020988
0.0,5,1279.029996
1.0,9,1279.04601
0.0,3,1279.051015
0.0,4,1279.058021
0.0,6,1279.06803
0.0,3,1279.074036
0.0,4,1279.081042
0.0,6,1279.091051
0.0,8,1279.105064
0.0,2,1279.109067
0.0,2,1279.112071
0.0,7,1279.125082
0.0,5,1279.133089
0.0,4,1279.140096
0.0,6,1279.151106
0.0,7,1279.163117
0.0,3,1279.169122
0.0,3,1279.174126
0.0,3,1279.179131
0.0,5,1279.18814
0.0,3,1279.193144
0.0,4,1279.201151
1.0,10,1279.218167
0.0,13,1279.241187
0.0,2,1279.24419
0.0,7,1279.257202
0.0,3,1279.262207
0.0,4,1279.269213
0.0,2,1279.273217
0.0,7,1279.285228
0.0,10,1279.303244
0.0,2,1279.306247
0.0,10,1279.326265
0.0,2,1279.329268
0.0,2,1279.33578
0.0,3,1279.341787
0.0,5,1279.353798
0.0,8,1279.371818
0.0,5,1279.383829
0.0,2,1279.388837
0.0,2,1279.391841
0.0,4,1279.402851
0.0,4,1279.409858
1.0,11,1279.436882
0.0,4,1279.443889
0.0,2,1279.450896
1.0,9,1279.470913
0.0,4,1279.47792
0.0,2,1279.483927
0.0,3,1279.489934
0.0,2,1279.492937
0.0,2,1279.498943
0.0,3,1279.505949
0.0,3,1279.510954
0.0,4,1279.521963
0.0,5,1279.533974
0.0,2,1279.537978
0.0,3,1279.542983
0.0,4,1279.552992
0.0,5,1279.560999
0.0,8,1279.578018
0.0,5,1279.590029
0.0,4,1279.601039
0.0,3,1279.606044
0.0,2,1279.609046
0.0,8,1279.626062
0.0,4,1279.636071
0.0,6,1279.647081
0.0,3,1279.655088
0.0,4,1279.662094
0.0,10,1279.685116
0.0,2,1279.689119
0.0,4,1279.697126
0.0,3,1279.704136
0.0,5,1279.713144
0.0,7,1279.72816
1.0,6,1279.74017
0.0,6,1279.754183
0.0,4,1279.76119
0.0,2,1279.767195
0.0,2,1279.770198
0.0,3,1279.811246
0.0,10,1279.833272
0.0,4,1279.840276
0.0,5,1279.852286
0.0,2,1279.85629
0.0,5,1279.867305
0.0,5,1279.87631
1.0,17,1279.91135
0.0,10,1279.935372
0.0,5,1279.943379
0.0,6,1279.957395
0.0,6,1279.969408
0.0,3,1279.975413
0.0,11,1279.999435
0.0,2,1280.003442
0.0,6,1280.015453
0.0,4,1280.023461
0.0,3,1280.029466
0.0,2,1280.035471
0.0,13,1280.061495
0.0,14,1280.090523
0.0,11,1280.112547
0.0,3,1280.120558
0.0,7,1280.135091
0.0,6,1280.1451
0.0,2,1280.151107
0.0,3,1280.156111
0.0,3,1280.162117
0.0,3,1280.169125
1.0,10,1280.189147
0.0,4,1280.196153
1.0,10,1280.218177
0.0,4,1280.225183
0.0,7,1280.240197
1.0,8,1280.257212
0.0,5,1280.268224
0.0,4,1280.276231
0.0,3,1280.28324
0.0,2,1280.286244
0.0,5,1280.295253
0.0,4,1280.304265
0.0,7,1280.320279
0.0,4,1280.327286
0.0,12,1280.352315
0.0,8,1280.369328
0.0,3,1280.374332
0.0,6,1280.387868
1.0,7,1280.402888
0.0,4,1280.409892
0.0,13,1280.437921
0.0,2,1280.440923
0.0,5,1280.452938
0.0,6,1280.463948
0.0,2,1280.469953
0.0,2,1280.472956
0.0,3,1280.477961
0.0,2,1280.484967
0.0,3,1280.489972
0.0,2,1280.493975
0.0,12,1280.519002
0.0,3,1280.525008
0.0,4,1280.534015
0.0,5,1280.543024
0.0,2,1280.548028
0.0,26,1280.601585
0.0,2,1280.604588
0.0,3,1280.610594
0.0,4,1280.619602
0.0,7,1280.634616
0.0,3,1280.63962
0.0,3,1280.645625
0.0,3,1280.653633
0.0,4,1280.660639
0.0,6,1280.673651
0.0,4,1280.681658
0.0,4,1280.689666
0.0,4,1280.697673
0.0,5,1280.707682
0.0,3,1280.713687
0.0,3,1280.720698
0.0,7,1280.735252
0.0,2,1280.738249
0.0,3,1280.743253
0.0,7,1280.758267
0.0,2,1280.761269
0.0,5,1280.77328
0.0,2,1280.776283
0.0,2,1280.781288
0.0,3,1280.787293
0.0,4,1280.794299
1.0,10,1280.816321
0.0,4,1280.824329
0.0,5,1280.835339
0.0,4,1280.877377
0.0,5,1280.888389
0.0,4,1280.895395
0.0,2,1280.902403
0.0,2,1280.905408
1.0,9,1280.923426
0.0,7,1280.93844
0.0,10,1280.958459
0.0,4,1280.967468
0.0,4,1280.974474
0.0,4,1280.984483
0.0,3,1280.989488
0.0,7,1281.003502
1.0,7,1281.016514
0.0,7,1281.028525
0.0,12,1281.049544
0.0,3,1281.054549
0.0,4,1281.061555
0.0,16,1281.08858
0.0,19,1281.120609
0.0,2,1281.124613
0.0,6,1281.134622
0.0,5,1281.142629
0.0,3,1281.148635
0.0,3,1281.153639
0.0,7,1281.16565
0.0,7,1281.17766
0.0,4,1282.652055
0.0,3,1282.657059
0.0,2,1282.660062
0.0,4,1282.667068
0.0,6,1282.677077
0.0,4,1282.683083
0.0,8,1282.696095
0.0,4,1282.703101
0.0,5,1282.711108
0.0,5,1282.719115
0.0,9,1282.734129
0.0,5,1282.742137
0.0,6,1282.752146
0.0,2,1282.755148
0.0,7,1282.767159
0.0,2,1282.770162
0.0,3,1282.775167
0.0,2,1282.778169
0.0,5,1282.786177
0.0,7,1282.798187
0.0,2,1282.80119
1.0,12,1282.821208
0.0,5,1282.829218
0.0,4,1282.835223
0.0,3,1282.840228
1.0,17,1282.869254
0.0,13,1282.890274
0.0,2,1282.894277
0.0,9,1282.90829
0.0,11,1282.926307
0.0,4,1282.933313
0.0,3,1282.938317
0.0,4,1282.945323
0.0,6,1282.955333
0.0,2,1282.958335
0.0,4,1282.965342
0.0,10,1282.981356
0.0,9,1282.99637
0.0,3,1283.001374
0.0,3,1283.006379
0.0,4,1283.012384
0.0,2,1283.016388
0.0,5,1283.024395
0.0,4,1283.031402
0.0,3,1283.036407
0.0,3,1283.041411
0.0,2,1283.044414
0.0,4,1283.05142
0.0,3,1283.056425
0.0,2,1283.059427
0.0,4,1283.066434
0.0,6,1283.076443
0.0,2,1283.079445
0.0,6,1283.089454
0.0,5,1283.097462
0.0,2,1283.101465
0.0,4,1283.107471
0.0,4,1283.114478
0.0,3,1283.119482
0.0,5,1283.127489
0.0,7,1283.1395
0.0,5,1283.147507
0.0,3,1283.152512
0.0,2,1283.155514
0.0,6,1283.165524
0.0,2,1283.169527
0.0,21,1283.237589
0.0,6,1283.247598
0.0,6,1283.257607
0.0,7,1283.269618
0.0,4,1283.276625
0.0,4,1283.28263
0.0,2,1283.286634
0.0,10,1283.302648
0.0,4,1283.309655
0.0,6,1283.319664
0.0,3,1283.324668
0.0,15,1283.350692
0.0,3,1283.355696
0.0,4,1283.362703
0.0,2,1283.366707
0.0,8,1283.380719
0.0,4,1283.387726
0.0,5,1283.396734
0.0,6,1283.406743
0.0,11,1283.42576
1.0,7,1283.437771
1.0,15,1283.464796
0.0,2,1283.4688
0.0,6,1283.478809
0.0,5,1283.487817
0.0,3,1283.492821
0.0,6,1283.502831
0.0,4,1283.509837
0.0,2,1283.51384
0.0,10,1283.530856
0.0,5,1283.539864
1.0,16,1283.567889
0.0,3,1283.572894
0.0,5,1283.581902
0.0,2,1283.585906
0.0,2,1283.58991
0.0,11,1283.608927
0.0,7,1283.620938
0.0,2,1283.624941
0.0,2,1283.628945
0.0,4,1283.635952
0.0,6,1283.646962
0.0,2,1283.649964
0.0,9,1283.665979
0.0,2,1283.668982
0.0,4,1283.676004
0.0,2,1283.679992
1.0,14,1283.704013
0.0,2,1283.708017
0.0,6,1283.719027
0.0,8,1283.73304
0.0,3,1283.738045
0.0,10,1283.756061
0.0,2,1283.759064
0.0,3,1283.764068
0.0,7,1283.77708
0.0,4,1283.784086
0.0,16,1283.812112
0.0,5,1283.82112
1.0,12,1283.842139
0.0,3,1283.847144
0.0,6,1283.858153
0.0,6,1283.868163
0.0,10,1283.886179
0.0,2,1283.889182
0.0,3,1283.895187
0.0,5,1283.903194
0.0,18,1283.935224
0.0,2,1283.939228
0.0,2,1283.94223
0.0,2,1283.946234
0.0,6,1283.957244
0.0,3,1283.962248
0.0,2,1283.966252
0.0,3,1283.972257
0.0,5,1283.981266
0.0,6,1283.991275
0.0,4,1283.998281
0.0,7,1284.010292
0.0,5,1284.0193
0.0,7,1284.032312
0.0,2,1284.035315
0.0,7,1284.047326
0.0,2,1284.051329
0.0,4,1284.058336
0.0,2,1284.062339
0.0,2,1284.065342
0.0,2,1284.069346
0.0,3,1284.07435
0.0,5,1284.083358
0.0,4,1284.090365
0.0,5,1284.099373
0.0,4,1284.106379
0.0,7,1284.152421
0.0,8,1284.166434
1.0,10,1284.18445
